userName,content,score,at
Pengguna Google,aplikasi yang sangat membantu sekali,5,2025-03-09 07:04:47
Pengguna Google,lebih mudah dan cepat dlm bertransaksi,5,2025-03-09 06:59:34
Pengguna Google,baik,5,2025-03-09 06:54:14
Pengguna Google,mantap,4,2025-03-09 06:17:37
Pengguna Google,very fast,5,2025-03-09 05:38:02
Pengguna Google,Pemberitahuan notifikasi nya lambat.,4,2025-03-09 05:17:22
Pengguna Google,Semua transaksi jadi mudah dengan Wonder,5,2025-03-09 05:15:58
Pengguna Google,Makin update makin jelek kalau kurang bagus jgn diluncurkan ngebut mulu lama login nya sinyal padahal bagus,1,2025-03-09 05:07:29
Pengguna Google,BNI luar biasa🥰😇,5,2025-03-09 05:05:57
Pengguna Google,Wondr by BNI skrg lebih baik tp semoga kedepan ada Transaksi tnpa krtu ya kak. Krna kl mau ambil duit suka lupa bwa ATM 🙏🏻,5,2025-03-09 05:02:10
Pengguna Google,pelayanan Yang baik dan cepat,5,2025-03-09 05:01:05
Pengguna Google,wondr by bni sangat bagus membantu kami dlm perbankan,5,2025-03-09 04:35:46
Pengguna Google,baik,5,2025-03-09 04:34:09
Pengguna Google,mempermudah transaksi..,4,2025-03-09 04:33:48
Pengguna Google,sangat membantu,5,2025-03-09 04:04:57
Pengguna Google,wonder By BNI mantap,5,2025-03-09 04:04:07
Pengguna Google,Asik,5,2025-03-09 04:03:58
Pengguna Google,memudahkan,5,2025-03-09 04:03:04
Pengguna Google,baik,5,2025-03-09 03:57:17
Pengguna Google,mantaaappp,5,2025-03-09 03:54:15
Pengguna Google,good job,4,2025-03-09 03:49:03
Pengguna Google,Selalu membantu,5,2025-03-09 03:47:57
Pengguna Google,sangat membantu dlm segala hal transaksi,5,2025-03-09 03:40:19
Pengguna Google,"alhamdulillah praktis, cepat, jelas dan tepat, terimakasih",5,2025-03-09 03:34:42
Pengguna Google,"sangat bagus,bermanfaat dan sang at membantu",5,2025-03-09 02:44:39
Pengguna Google,bagus,5,2025-03-09 02:37:43
Pengguna Google,mantap,5,2025-03-09 01:49:23
Pengguna Google,"sangat mudah dan membantu,, terimakasih BNI",5,2025-03-09 00:49:56
Pengguna Google,layanan sangat nyaman,4,2025-03-09 00:45:09
Pengguna Google,ok,5,2025-03-09 00:44:52
Pengguna Google,bagus 👍👍👍👍,5,2025-03-09 00:44:04
Pengguna Google,sangat baik,5,2025-03-09 00:41:41
Pengguna Google,Bagus,4,2025-03-09 00:27:34
Pengguna Google,Pengiriman lancar,5,2025-03-09 00:21:56
Pengguna Google,sangat baik,5,2025-03-09 00:15:18
Pengguna Google,sangat baik,5,2025-03-09 00:04:44
Pengguna Google,"Sangat mengecewakan, transfer ga bisa, skali transfer saldo kepotong diketerabgan gagal BNi bank yg sangat tidak memuaskan Tampilkan",1,2025-03-08 23:54:52
Pengguna Google,sangat membantu dalam proses administrasi,5,2025-03-08 23:45:29
Pengguna Google,mantap,5,2025-03-08 23:26:50
Pengguna Google,baik,5,2025-03-08 23:25:10
Pengguna Google,mantab dan oke banget,5,2025-03-08 23:24:36
Pengguna Google,"sangat praktisi dan mudah untuk bertransaksi, layanannya juga tidak ribet",5,2025-03-08 23:23:55
Pengguna Google,malah lebih susah login .enakkan bni mobile yang terdahulu,1,2025-03-08 23:01:58
Pengguna Google,"maaf, aplikasi ny lelet",3,2025-03-08 22:53:26
Pengguna Google,mantap,5,2025-03-08 22:52:44
Pengguna Google,👍,5,2025-03-08 22:52:17
Pengguna Google,"Transaksi jadi gampang dan mudah, hanya melalui ponsel kapan saja dan dimana saja..",5,2025-03-08 22:51:30
Pengguna Google,mempermudah semua,5,2025-03-08 22:36:10
Pengguna Google,top,5,2025-03-08 22:10:43
Pengguna Google,manfaat,5,2025-03-08 22:08:34
Pengguna Google,sangat baik apknya,5,2025-03-08 21:54:59
Pengguna Google,Wonder Mantap,5,2025-03-08 21:51:29
Pengguna Google,mantap,5,2025-03-08 21:41:15
Pengguna Google,puas,5,2025-03-08 21:36:55
Pengguna Google,good job,5,2025-03-08 21:30:07
Pengguna Google,cepat..mantapss,5,2025-03-08 21:25:20
Pengguna Google,"Sangat cepat proses pengiriman nya, tetbaik",5,2025-03-08 21:20:41
Pengguna Google,kemudahan pengguna,5,2025-03-08 21:16:28
Pengguna Google,terbaik,5,2025-03-08 21:14:42
Pengguna Google,"Aneh, banyak yang kasih low star, tapi kok ratingnya 4.9. 😂😂😂. Mau scan qris keterang melebihi limit. Padahal belum ada dipake. Ngawur!!!",1,2025-03-08 21:13:20
Pengguna Google,Hari ini aplikasi error. Terimakasih. Jadi fix pake app yg ini atau preprod? Dah 3 kali ini semua history nomor yg disave hilang. Sekarang malah tdk bisa dibuka seharian. Weekend lagi butuh2nya transaksi loh,1,2025-03-08 21:07:38
Pengguna Google,kadang error,5,2025-03-08 21:05:35
Pengguna Google,semua transaksi sangat mudah menggunakan wondr,5,2025-03-08 20:56:15
Pengguna Google,baik,5,2025-03-08 20:44:06
Pengguna Google,baik sekali mantap,5,2025-03-08 20:39:59
Pengguna Google,luar biasa,5,2025-03-08 20:35:00
Pengguna Google,opsi sangat baik dan membantu transaksi saya,5,2025-03-08 20:32:19
Pengguna Google,bagus sangat memuaskan semoga selalu solid dan sukses selalu BNI,5,2025-03-08 20:26:49
Pengguna Google,overall is okey,5,2025-03-08 20:18:56
Pengguna Google,baik,5,2025-03-08 20:18:13
Pengguna Google,mnatp,5,2025-03-08 20:14:48
Pengguna Google,okay,4,2025-03-08 20:12:40
Pengguna Google,the best,5,2025-03-08 20:11:48
Pengguna Google,Simpel,5,2025-03-08 20:08:07
Pengguna Google,bagusss,5,2025-03-08 20:04:46
Pengguna Google,Terimakasih Wondr..Sukses & Penuh Berkah Selalu Kedepan..Amin🤲🙏,5,2025-03-08 20:04:42
Pengguna Google,baikk,5,2025-03-08 19:53:50
Pengguna Google,"Wondr bukan hidup makin lancar aplikasinya makin ribet tolong perbaiki lg, sekarang ada versi terbaru sekarang udh bisa di buka lagi wondrnya",4,2025-03-08 19:53:13
Pengguna Google,oke,4,2025-03-08 19:53:13
Pengguna Google,good jobb,5,2025-03-08 19:45:49
Pengguna Google,ok,5,2025-03-08 19:43:11
Pengguna Google,saya suka apk ini fitur nya lengkap,5,2025-03-08 19:36:55
Pengguna Google,baik,5,2025-03-08 19:31:40
Pengguna Google,mantap,5,2025-03-08 19:10:00
Pengguna Google,Aplikasinya bagus cik,5,2025-03-08 19:09:36
Pengguna Google,good,5,2025-03-08 19:06:01
Pengguna Google,good,5,2025-03-08 19:04:59
Pengguna Google,puas sekali,5,2025-03-08 19:03:41
Pengguna Google,baik,5,2025-03-08 18:58:46
Pengguna Google,top lah,5,2025-03-08 18:58:35
Pengguna Google,luar biasa,5,2025-03-08 18:53:40
Pengguna Google,bgus,5,2025-03-08 18:52:12
Pengguna Google,good app,5,2025-03-08 18:50:44
Pengguna Google,mantap,5,2025-03-08 18:50:20
Pengguna Google,👍👍,5,2025-03-08 18:49:17
Pengguna Google,ok,5,2025-03-08 18:46:44
Pengguna Google,mudah dan praktis,5,2025-03-08 18:38:15
Pengguna Google,good job,5,2025-03-08 18:38:12
Pengguna Google,sangat baik,5,2025-03-08 18:37:50
Pengguna Google,good,5,2025-03-08 18:34:13
Pengguna Google,sangat baik,5,2025-03-08 18:32:46
Pengguna Google,mudah dan cepat,5,2025-03-08 18:27:54
Pengguna Google,puas sekali,5,2025-03-08 18:25:41
Pengguna Google,loveyou,5,2025-03-08 18:18:27
Pengguna Google,tingkatkan,5,2025-03-08 18:17:40
Pengguna Google,Sangat membantu,5,2025-03-08 18:16:31
Pengguna Google,proses cepat dan mudah,5,2025-03-08 18:10:03
Pengguna Google,yang ini lebih lincah,5,2025-03-08 18:04:12
Pengguna Google,mantap,5,2025-03-08 18:03:31
Pengguna Google,mantapp,5,2025-03-08 17:54:20
Pengguna Google,baik,5,2025-03-08 17:46:58
Pengguna Google,bwt sy sih udh oke bgt .... lancar jaya transaksi nya.. tp g tau bwt yg Laen nya..,5,2025-03-08 17:44:27
Pengguna Google,memuaskan,5,2025-03-08 17:42:22
Pengguna Google,makin di tingkat kan lgi pelayanan nya,5,2025-03-08 17:27:36
Pengguna Google,baik bagattt,5,2025-03-08 17:20:40
Pengguna Google,terimakasih sudah mempermudah masuk aplikasinya 🥰👏,5,2025-03-08 17:19:28
Pengguna Google,bagus dan tampilan mudah di mengerti,5,2025-03-08 17:17:18
Pengguna Google,"Cukup kecewa dengan aplikasi wondr ini. Saya pengguna BNI sudah lama, tapi semenjak pakai wondr benar benar sering mengalami kendala pada saat payment. Aplikasi yang sering loading pada saat dibuka. Padahal signal lancar. Beberapa kali malu pada saat payment lama sekali. Menurut ku sejauh ini better BNI mobile yang dulu dari pada wondr. Thanks ya",2,2025-03-08 17:14:18
Pengguna Google,"keren, menu makin lengkap dan mudah",5,2025-03-08 17:13:04
Pengguna Google,"aplikasinya simpel nda Ribet,Terima Kasih Wondr BNI",5,2025-03-08 17:06:42
Pengguna Google,mantap,5,2025-03-08 17:02:18
Pengguna Google,puas atas pelayanan wondr by BNI,5,2025-03-08 16:59:20
Pengguna Google,sangat baik,5,2025-03-08 16:50:00
Pengguna Google,oky,5,2025-03-08 16:49:10
Pengguna Google,very good,5,2025-03-08 16:42:26
Pengguna Google,sukaaa,5,2025-03-08 16:41:24
Pengguna Google,sangat baik,5,2025-03-08 16:31:12
Pengguna Google,sangat membantu,5,2025-03-08 16:27:13
Pengguna Google,"aplikasi bagus,mudah digunakan dan cepat",5,2025-03-08 16:15:01
Pengguna Google,baik,4,2025-03-08 16:12:36
Pengguna Google,sangat baik,5,2025-03-08 16:11:57
Pengguna Google,nyaman dan simpel sangat amanah terimakasih BNI,5,2025-03-08 16:08:35
Pengguna Google,Perfect...!!!!!!,5,2025-03-08 16:06:58
Pengguna Google,selamat buka puasa transfer tetap lancar.,5,2025-03-08 16:06:48
Pengguna Google,mantap,5,2025-03-08 15:52:01
Pengguna Google,sangat membantu,5,2025-03-08 15:50:16
Pengguna Google,sangar membantu sekali dan mudah d gunakan,5,2025-03-08 15:42:06
Pengguna Google,baik,5,2025-03-08 15:37:44
Pengguna Google,tampilan beda dan cepat aplikasinya,5,2025-03-08 15:33:35
Pengguna Google,"Lancar jaya, fiturnya lengkap. Simpel sekali cara pakainya. wondr memang okayyyy",5,2025-03-08 15:31:24
Pengguna Google,baik,5,2025-03-08 15:22:13
Pengguna Google,sangat membantu,5,2025-03-08 15:21:46
Pengguna Google,👌,5,2025-03-08 15:20:15
Pengguna Google,puas sekali,5,2025-03-08 15:18:00
Pengguna Google,sdh sangat baik,5,2025-03-08 15:13:36
Pengguna Google,apl ini sangat baik dan sangat membantu untuk kegiatan sehari hari,5,2025-03-08 15:08:19
Pengguna Google,sukses,5,2025-03-08 15:05:37
Pengguna Google,puas,5,2025-03-08 15:03:47
Pengguna Google,"Kenapa sih wondr by BNI tuh lemot banget kalo mau masuk, jadi susah klo lagi buru-buru",3,2025-03-08 15:02:41
Pengguna Google,good,5,2025-03-08 14:57:56
Pengguna Google,"Belakangan ini buka aplikasi wonder butuh kesabaran besar,kalah sama bank himbara lain yang begitu dibuka langsung masuk ke aplikasi Nah wonder muter-muter dan sampai akhirnya maaf sedang dalam perbaikan. Selalu seperti itu Tolong diperbaiki min,kita pengguna tetap merasa terganggu dengan hal seperti ini",2,2025-03-08 14:47:09
Pengguna Google,bagusan mobile lama,5,2025-03-08 14:43:52
Pengguna Google,Saya sangat menyukai aplikasi world BNI,5,2025-03-08 14:39:35
Pengguna Google,biyar bintang yank ber bicara,5,2025-03-08 14:28:01
Pengguna Google,Oke,5,2025-03-08 14:13:57
Pengguna Google,Hmm....! Oke dech....!,5,2025-03-08 14:11:26
Pengguna Google,THR sekuriti + kebersihan,5,2025-03-08 14:06:15
Pengguna Google,kereenn,5,2025-03-08 14:06:11
Pengguna Google,bagus,5,2025-03-08 14:05:13
Pengguna Google,baik,5,2025-03-08 13:58:43
Pengguna Google,baik,5,2025-03-08 13:57:54
Pengguna Google,"Apk yg baru ini, klu mau komplain hanya lewat email,sdgkn email prosesnya lama.klu boleh chat WA lgsg dgn cs nya kan lebih cepat direspon.",3,2025-03-08 13:57:12
Pengguna Google,mudah n lancar,5,2025-03-08 13:55:48
Pengguna Google,mempermudah transaksi,5,2025-03-08 13:50:18
Pengguna Google,ok,5,2025-03-08 13:49:58
Pengguna Google,gak bisa top up dana,3,2025-03-08 13:48:21
Pengguna Google,Ok,5,2025-03-08 13:44:12
Pengguna Google,bagus,5,2025-03-08 13:38:27
Pengguna Google,Semenjak di update jd lama buat login ke app nya,3,2025-03-08 13:37:57
Pengguna Google,jooossss,5,2025-03-08 13:36:48
Pengguna Google,cepat tanpa lemot,5,2025-03-08 13:22:16
Pengguna Google,mantap,5,2025-03-08 13:19:05
Pengguna Google,good,5,2025-03-08 13:18:14
Pengguna Google,luar biasa,5,2025-03-08 13:13:00
Pengguna Google,sangat terbantu sama aplikasi ini,5,2025-03-08 13:11:40
Pengguna Google,sangat nyaman sumple,5,2025-03-08 13:09:00
Pengguna Google,gopod,5,2025-03-08 13:08:22
Pengguna Google,mantap,5,2025-03-08 13:07:16
Pengguna Google,tolong dipermudah untuk transaksi tanpa kartu atm jangan masih kuno pake pulsa,3,2025-03-08 13:02:09
Pengguna Google,Susah banget virifikasi wajahnya,1,2025-03-08 12:59:16
Pengguna Google,sangat bagus,4,2025-03-08 12:56:39
Pengguna Google,👍,5,2025-03-08 12:55:13
Pengguna Google,Good game,5,2025-03-08 12:48:02
Pengguna Google,nyaman bertransaksi,5,2025-03-08 12:43:18
Pengguna Google,Min di hp saya kok lama yaa login nya?,3,2025-03-08 12:43:09
Pengguna Google,keren banget wonder ini yaaa... simple dan lancar,5,2025-03-08 12:41:30
Pengguna Google,sangat bagus,5,2025-03-08 12:40:13
Pengguna Google,kerenlah,5,2025-03-08 12:38:28
Pengguna Google,mantap,5,2025-03-08 12:26:04
Pengguna Google,mantap betul,5,2025-03-08 12:23:33
Pengguna Google,sangat bagus,5,2025-03-08 12:12:59
Pengguna Google,bgus banget bisa gunakan kemana aja dan praktis,5,2025-03-08 12:12:18
Pengguna Google,baik,5,2025-03-08 12:09:33
Pengguna Google,Apk yg sangat mudah di gunakan,5,2025-03-08 12:08:00
Pengguna Google,ok,5,2025-03-08 12:06:04
Pengguna Google,"Melayani sepenuh hati, cepat tepat dan prima",5,2025-03-08 12:00:36
Pengguna Google,sangat bagus,5,2025-03-08 11:58:33
Pengguna Google,Mantap,5,2025-03-08 11:56:58
Pengguna Google,sangat puas .❤️🫰,5,2025-03-08 11:53:03
Pengguna Google,dpt membantu,4,2025-03-08 11:48:57
Pengguna Google,goood,5,2025-03-08 11:43:52
Pengguna Google,"jelek banget, mending BNI Mobile kemana mana",1,2025-03-08 11:43:14
Pengguna Google,baik,4,2025-03-08 11:43:11
Pengguna Google,jangan diganti lagi tampilannya udah sangat bagus,5,2025-03-08 11:41:56
Pengguna Google,mantaaap,5,2025-03-08 11:41:19
Pengguna Google,sangat cepat ok,5,2025-03-08 11:40:49
Pengguna Google,ok,5,2025-03-08 11:39:26
Pengguna Google,aplikasi nya sangat bagus,5,2025-03-08 11:37:26
Pengguna Google,Terbaik,5,2025-03-08 11:37:01
Pengguna Google,"sangat membantu, proses bagus dan lancar",5,2025-03-08 11:33:19
Pengguna Google,mudah di akses..,5,2025-03-08 11:33:03
Pengguna Google,mantap,5,2025-03-08 11:27:43
Pengguna Google,aplikasi yang sangat bagus,5,2025-03-08 11:27:39
Pengguna Google,mantap,5,2025-03-08 11:26:45
Pengguna Google,sangat bagus,5,2025-03-08 11:21:02
Pengguna Google,"kereeennn,.sangat membantu di kegiatan perbankan,.ga perlu harus ke bank utk transfer2",5,2025-03-08 11:08:39
Pengguna Google,"Aplikasi ribet banyak alasan susah amat diajak registrasi tapi banyak alasan masalah ga jelas,,ga profesional rumit repotin customer,ck",1,2025-03-08 11:04:01
Pengguna Google,sering lemot dan nge hang,3,2025-03-08 11:00:05
Pengguna Google,Apk cepat dan baik,5,2025-03-08 10:58:14
Pengguna Google,"lebih mudah dan gampang, cukup membantu",5,2025-03-08 10:54:43
Pengguna Google,semoga sukses selalu,5,2025-03-08 10:53:59
Pengguna Google,Kebangetan aplikasi penting keuangan sekelas be en i masa kayak begini miskin kreatifitas ga elegan sama sekali cenderung kayak apk abal abal dan ngga penting. Dri ikon apk nya sampe user interface daleman nya miskin UI Pengaturan aplikasi ngga ada apa aoa nya dark mode ga ada Ini team IT arau provider nya niat ngga si bikin apk yg bagus untuk sekelas BNI Masih bagus aplikasi BNI mobile banking yg dulu yg merah kelihatan penting dan elegan ngga malu maluin ada di hape juga lah kalo yg wonder,1,2025-03-08 10:52:19
Pengguna Google,Lancarrr..,5,2025-03-08 10:52:09
Pengguna Google,cepat,5,2025-03-08 10:49:13
Pengguna Google,super bagus,5,2025-03-08 10:43:32
Pengguna Google,semoga tambah lebih baik,5,2025-03-08 10:42:28
Pengguna Google,terimakasih saya nyaman pakai wonder,5,2025-03-08 10:39:01
Pengguna Google,maaf mau tanya kl dr wonder tf tengah malam apa gk masuk ke rek yg di tuju sy kmrn tf sekitar jam 11 mlm ke rekening bri kok sampek skrg blm masuk padahal dah berhasil,4,2025-03-08 10:32:48
Pengguna Google,bagus,4,2025-03-08 10:31:04
Pengguna Google,"aplikasi sangat oke untuk melakukan transaksi keuangan, meskipun ada kekurangan karena d aplikasi ini tidak bisa mengecek riwayat transaksi keuangan sebelumnya secara rinci",5,2025-03-08 10:19:52
Pengguna Google,Aplikasi ampas loading melulu,1,2025-03-08 10:15:18
Pengguna Google,lebih simpel dari pada aplikasi lama,5,2025-03-08 10:14:12
Pengguna Google,pakai wondr by BNI 👍👍👍,5,2025-03-08 10:12:54
Pengguna Google,"Misalnya kalau aplikasi nya hilang trus download lgi kenapa haruus daftar lgi, pdhal sudah ada akun sblumnyaa. Jadi bingung gimana cara nya kalau mau login lngsung",2,2025-03-08 10:12:17
Pengguna Google,baik,5,2025-03-08 10:06:16
Pengguna Google,"sangat membantu memudahkn,tp lum bs bikin atm baru,atm lama udah kadaluarsa,tolong dipermudah bikin atm baru yg udah expayet",5,2025-03-08 10:05:37
Pengguna Google,bagus,5,2025-03-08 10:04:22
Pengguna Google,Terima kasih wondr sdh mempermudah transaksi keuangan saya.,5,2025-03-08 09:56:50
Pengguna Google,lebih mudah dan praktis untuk bertransaksi,5,2025-03-08 09:52:09
Pengguna Google,Bagus,3,2025-03-08 09:50:15
Pengguna Google,keren,5,2025-03-08 09:47:17
Pengguna Google,"Kenapa wandr BNI saya, bisa login tapi tidak bisaa melakukan transaksi ??",5,2025-03-08 09:33:44
Pengguna Google,sangat puas,5,2025-03-08 09:26:46
Pengguna Google,"transaksi lebih mudah dan cepat, tapi bonusnya mana...?",5,2025-03-08 09:25:05
Pengguna Google,Cepat untuk transaksi joss,5,2025-03-08 09:22:37
Pengguna Google,mantap,5,2025-03-08 09:21:56
Pengguna Google,baik,4,2025-03-08 09:20:43
Pengguna Google,wondr by BNI membuat hidup menjadi mudah..,5,2025-03-08 09:20:10
Pengguna Google,baik,5,2025-03-08 09:17:43
Pengguna Google,kebanyakan maintanance hampir tiap malem.....,3,2025-03-08 09:16:52
Pengguna Google,sangt bagus,5,2025-03-08 09:15:40
Pengguna Google,"sangat mudah di akses dan fiturnya bagus sesui kebutuhan,trima kasih",5,2025-03-08 09:09:01
Pengguna Google,sangat baik,5,2025-03-08 09:06:14
Pengguna Google,bagus,5,2025-03-08 08:58:15
Pengguna Google,good,5,2025-03-08 08:57:22
Pengguna Google,bagus,5,2025-03-08 08:55:41
Pengguna Google,ok,5,2025-03-08 08:53:24
Pengguna Google,mantap,5,2025-03-08 08:52:43
Pengguna Google,sangat membantu sekali trimakasih wonder,5,2025-03-08 08:46:23
Pengguna Google,bagus,5,2025-03-08 08:44:19
Pengguna Google,Udah beberapa bulan pakai aplikasi bagus..TPI ini sekarang error,4,2025-03-08 08:42:41
Pengguna Google,Surprise...cepat & akurat,5,2025-03-08 08:40:37
Pengguna Google,Kalau bisa ada menu tarik Tunia tanpa ATM,5,2025-03-08 08:39:51
Pengguna Google,mudah dan cepat,5,2025-03-08 08:35:59
Pengguna Google,semua makin mudah,5,2025-03-08 08:33:17
Pengguna Google,semakin inofatif,5,2025-03-08 08:31:29
Pengguna Google,sangat membantu dan mudah,5,2025-03-08 08:30:27
Pengguna Google,keren,5,2025-03-08 08:29:24
Pengguna Google,semakin mudah dan cepat proses transfer,5,2025-03-08 08:24:41
Pengguna Google,sejauh ini bagus sih gampang di pakainya,5,2025-03-08 07:57:08
Pengguna Google,semoga kedepanx lebih cepat login nya sprti BNI mobile....,4,2025-03-08 07:49:57
Pengguna Google,sangat membantu,5,2025-03-08 07:45:06
Pengguna Google,"byk fitur yang belum ada, tpi dulu ada di BNI mobile lama.. klo mau di adakan, kurang Cepat pindahin fitur2 nya",3,2025-03-08 07:44:09
Pengguna Google,Bagus sekali aplikasi ini,5,2025-03-08 07:20:18
Pengguna Google,baik cukup,5,2025-03-08 07:17:04
Pengguna Google,bagus,5,2025-03-08 07:15:54
Pengguna Google,sangat Membantu,5,2025-03-08 07:10:56
Pengguna Google,sangat membantu,5,2025-03-08 07:07:40
Pengguna Google,layanan keren memudahkan..,5,2025-03-08 07:05:26
Pengguna Google,berjalan baik,4,2025-03-08 06:59:28
Pengguna Google,sangan mudah dan membantu,5,2025-03-08 06:59:28
Pengguna Google,sangat menghemat waktu,5,2025-03-08 06:56:09
Pengguna Google,wondr BNI mantap,5,2025-03-08 06:47:55
Pengguna Google,"sangat bagus ,mudah digunakan",5,2025-03-08 06:42:21
Pengguna Google,"overall sudah baik, fasilitas ditingkatkan seperti tarik tunai tanpa atm",5,2025-03-08 06:40:44
Pengguna Google,Gangguan terus susah di buka apk nya,3,2025-03-08 06:37:59
Pengguna Google,bagus,5,2025-03-08 06:31:34
Pengguna Google,sangat bagus sekali,5,2025-03-08 06:19:45
Pengguna Google,"mudah. cuma blm terbiasa dengan fiturnya, jd blm paham banget.",5,2025-03-08 06:09:13
Pengguna Google,sangat bagus Aplikasi wondr by BNI luar biasa..👍👏👏👏,5,2025-03-08 06:02:55
Pengguna Google,lebih mudah penggunaan ny dari yang lama,5,2025-03-08 06:00:11
Pengguna Google,Sangat bagus,5,2025-03-08 05:29:41
Pengguna Google,aplikasi yg berguna..,5,2025-03-08 05:23:54
Pengguna Google,Sangat Bagus Mantap.,5,2025-03-08 05:20:08
Pengguna Google,sangat membantu,5,2025-03-08 05:18:54
Pengguna Google,Mantap pokonamah,5,2025-03-08 05:13:38
